ID;Name;Year;E-Score-1;S-Score-1;TRYear
126;American International Group Inc;2014;8,636942675;14,16082803;11,63958255
126;American International Group Inc;2015;22,70061728;21,58333333;12,83569736
126;American International Group Inc;2016;25,39417989;26,33333333;9,479261365
126;American International Group Inc;2017;26,56338028;24,56220657;-8,265515023
127;American National Insurance Co;2009;9,472440945;8,297244094;73,26584165
127;American National Insurance Co;2010;9,062043796;8,547445255;-26,48606927
127;American National Insurance Co;2011;9,271523179;13,16887417;-8,343881034
127;American National Insurance Co;2012;8,85;11,035;-0,196761291
127;American National Insurance Co;2013;7,713815789;9,300986842;55,97693597
127;American National Insurance Co;2014;8,25477707;10,07165605;1,411615422
127;American National Insurance Co;2015;7,654320988;10,46604938;-9,358591469
127;American National Insurance Co;2016;8,283068783;12,60449735;22,51353895
127;American National Insurance Co;2017;9,185446009;8,91314554;9,965555472
128;American Outdoor Brands Corp;2017;11,05555556;15,63888889;-42,1969204
129;American Railcar Industries Inc;2017;8,047101449;6,298913043;0,280182916
130;American Renal Associates Holdings Inc;2017;14,28571429;22,31122449;-1,073620902
131;American States Water Co;2016;10,4;11,91666667;15,10564754
131;American States Water Co;2017;12,18421053;17,98684211;30,52379058
132;American Tower Corp;2008;9,685714286;13,68214286;-28,59672944
132;American Tower Corp;2009;9,46;15,7325;34,69810181
132;American Tower Corp;2010;12,95909091;21,16363636;19,79746617
132;American Tower Corp;2011;11,17213115;17,48770492;15,67525614
132;American Tower Corp;2012;13,77822581;16,45362903;30,74720247
132;American Tower Corp;2013;11,41538462;14,43076923;-0,067098779
132;American Tower Corp;2014;10,97482014;12,96942446;22,62031327
132;American Tower Corp;2015;11,26206897;12,80862069;-3,803483504
132;American Tower Corp;2016;15,60828025;14,06528662;13,37600339
132;American Tower Corp;2017;16,14779874;12,43553459;34,08029485
133;American Vanguard Corp;2017;5,262430939;7,048342541;11,09545207
134;American Water Works Company Inc;2009;11,25;18,29166667;17,06124732
134;American Water Works Company Inc;2010;12,5625;20,875;19,07724347
134;American Water Works Company Inc;2011;22;24;29,94728231
134;American Water Works Company Inc;2012;24,59090909;24,52272727;20,63002377
134;American Water Works Company Inc;2013;26,68181818;26,61363636;14,52228719
134;American Water Works Company Inc;2014;27,88461538;28,86538462;30,88172324
134;American Water Works Company Inc;2015;27,03846154;27,09615385;11,72118666
134;American Water Works Company Inc;2016;26,6;27,7;25,84820327
134;American Water Works Company Inc;2017;24,28947368;27,71052632;29,56546583
135;American Woodmark Corp;2017;10,14;10,3525;63,97081925
137;Ameris Bancorp;2016;6,799086758;20,65639269;34,80670741
137;Ameris Bancorp;2017;9,411458333;17,25434028;11,75297634
138;Amerisafe Inc;2017;8,424882629;10,29812207;10,6751638
139;AmerisourceBergen Corp;2008;7,558139535;9,104651163;-16,92666904
139;AmerisourceBergen Corp;2009;6,98;8,32;41,01831274
139;AmerisourceBergen Corp;2010;6,098214286;12,03571429;27,93175952
139;AmerisourceBergen Corp;2011;5,694915254;13,23305085;9,816227067
139;AmerisourceBergen Corp;2012;5,8828125;14,15234375;19,40089079
139;AmerisourceBergen Corp;2014;6,76119403;9,880597015;29,17121079
139;AmerisourceBergen Corp;2016;8,132911392;13,79746835;-18,87200739
139;AmerisourceBergen Corp;2017;14,42771084;15,89759036;30,85836979
140;Ametek Inc;2009;6,379432624;9,093971631;29,56150434
140;Ametek Inc;2010;7,118012422;9,594720497;47,35507599
140;Ametek Inc;2011;6,293367347;10,42219388;16,40730128
140;Ametek Inc;2012;5,560301508;9,532663317;32,66945819
140;Ametek Inc;2013;8,836683417;14,07035176;36,16421899
140;Ametek Inc;2014;8,793532338;13,84701493;3,057851541
140;Ametek Inc;2015;8,75;12,61642157;-0,534003084
140;Ametek Inc;2016;9,502066116;11,39772727;-9,518230067
140;Ametek Inc;2017;11,79166667;12,2173913;41,20684353
141;Amgen Inc;2008;26,66666667;21,39583333;24,46076456
141;Amgen Inc;2009;28,58695652;26,60869565;-0,37424077
141;Amgen Inc;2010;20,90322581;26,24193548;-2,168424071
141;Amgen Inc;2011;22,03333333;23,78333333;19,3904474
141;Amgen Inc;2012;22,24193548;25,20967742;31,7400583
141;Amgen Inc;2013;22,4516129;27,97580645;26,11697788
141;Amgen Inc;2014;22,98571429;29,05714286;38,88112546
141;Amgen Inc;2015;22,83333333;28,63095238;0,870773045
141;Amgen Inc;2016;22,86931818;31,61079545;-7,119130086
141;Amgen Inc;2017;32,93975904;32,60240964;25,75335016
142;Amicus Therapeutics Inc;2016;14,91477273;16,23579545;-42,62319953
142;Amicus Therapeutics Inc;2017;11,79216867;23,67018072;124,5559266
143;Amkor Technology Inc;2016;8,150862069;13,95258621;71,78348797
143;Amkor Technology Inc;2017;9,540322581;16,0766129;1,701901595
144;AMN Healthcare Services Inc;2016;15,91975309;16,9382716;31,80266574
144;AMN Healthcare Services Inc;2017;16,97959184;17,25;31,45392909
145;Amphastar Pharmaceuticals Inc;2017;9,142201835;8,394495413;10,8236044
147;AmTrust Financial Services Inc;2016;7,648148148;13,20767196;-4,474284413
147;AmTrust Financial Services Inc;2017;8,143192488;18,29812207;-82,21961163
150;Analogic Corp;2016;11,75757576;8,878787879;3,222385185
150;Analogic Corp;2017;15,75;9,068014706;6,566972689
151;Andeavor;2008;15,17982456;27,51535088;-98,68593438
151;Andeavor;2009;23,14779874;23,04874214;19,75718684
151;Andeavor;2010;20,61931818;25,15198864;39,57409307
151;Andeavor;2011;21,87064677;24,31716418;32,23454946
151;Andeavor;2012;23,73989899;28,1489899;67,92817423
151;Andeavor;2013;20,83084577;26,44776119;47,00505513
151;Andeavor;2014;22,12149533;23,5046729;35,99950285
151;Andeavor;2015;25,39013453;20,46300448;39,2285716
151;Andeavor;2016;22,09109312;21,81275304;-12,60157
151;Andeavor;2017;21,05485232;21,64767932;30,09243387
152;Andersons Inc;2017;2,887700535;8,782085561;-29,02446572
154;ANI Pharmaceuticals Inc;2017;19,67168675;17,53463855;20,1369616
155;Anika Therapeutics Inc;2017;24,45180723;10,27560241;14,55623767
156;Anixter International Inc;2017;20,94021739;22,22826087;3,624672561
157;Annaly Capital Management Inc;2008;8,59039548;16,35451977;-0,755411962
157;Annaly Capital Management Inc;2009;8,557522124;16,51327434;24,19754899
157;Annaly Capital Management Inc;2010;7,797709924;17,09637405;20,50947953
157;Annaly Capital Management Inc;2011;7,92218543;16,39817881;3,060167091
157;Annaly Capital Management Inc;2012;7,530645161;15,03225806;3,98377652
157;Annaly Capital Management Inc;2013;6,853503185;12,47929936;-20,7599757
157;Annaly Capital Management Inc;2014;6,809968847;11,25155763;24,62751232
157;Annaly Capital Management Inc;2015;18,81641791;10,69477612;-2,542799502
157;Annaly Capital Management Inc;2016;16,67237443;10,20547945;19,44918761
157;Annaly Capital Management Inc;2017;19,06163194;12,74565972;30,42249232
158;ANSYS Inc;2010;11,34653465;17,66584158;18,51368282
158;ANSYS Inc;2011;14,92105263;18,31798246;16,09845073
158;ANSYS Inc;2012;13,78761062;19,25442478;20,28286328
158;ANSYS Inc;2013;14,21982759;14,78017241;26,10456128
158;ANSYS Inc;2014;15,26771654;14,23228346;-2,407471599
158;ANSYS Inc;2015;15,36713287;13,97377622;10,6142754
158;ANSYS Inc;2016;16,43192488;18,76995305;1,663161424
158;ANSYS Inc;2017;17,76208178;15,03624535;50,36570795
159;Antero Resources Corp;2015;14,16367713;13,77242152;-46,58234293
159;Antero Resources Corp;2016;17,22672065;17,13259109;13,45618829
159;Antero Resources Corp;2017;16,20042194;14,08649789;-23,05465838
161;Anworth Mortgage Asset Corp;2017;13,04418605;13,26860465;15,41882025
163;Apartment Investment and Management Co;2008;12,64179104;20,70522388;-24,31924049
163;Apartment Investment and Management Co;2009;25,94444444;18,81481481;69,85186634
163;Apartment Investment and Management Co;2010;22,05434783;21,42119565;55,75681183
163;Apartment Investment and Management Co;2011;17,51041667;22,02864583;0,287747267
163;Apartment Investment and Management Co;2012;15,29207921;19,85643564;22,23324944
163;Apartment Investment and Management Co;2013;17,68627451;18,10784314;-2,921869062
163;Apartment Investment and Management Co;2014;18,17727273;19,55681818;49,67938486
163;Apartment Investment and Management Co;2015;18,20588235;20,2289916;4,476889287
163;Apartment Investment and Management Co;2016;16,80481283;20,45187166;21,53916984
163;Apartment Investment and Management Co;2017;18,91162791;19,23372093;-1,179347354
164;Apogee Enterprises Inc;2017;10,63;12,4325;-9,999853075
165;Apollo Commercial Real Estate Finance Inc;2016;13,22994652;16,44919786;10,03189975
165;Apollo Commercial Real Estate Finance Inc;2017;13,12790698;16,45930233;20,35079929
166;AppFolio Inc;2017;8,436802974;11,32434944;60,61508466
167;Apple Hospitality REIT Inc;2016;12,84491979;6,331550802;10,22635943
167;Apple Hospitality REIT Inc;2017;12,68139535;11,10116279;5,574752237
169;Applied Industrial Technologies Inc;2017;5,612318841;5,226449275;15,91569986
171;Applied Optoelectronics Inc;2017;6,8875;9,5;96,03915562
172;Apptio Inc;2017;9,462825279;17,5697026;57,10181038
173;Aptargroup Inc;2010;3,958333333;5,572916667;32,3713096
173;Aptargroup Inc;2011;2,695652174;5,108695652;14,28593664
173;Aptargroup Inc;2012;11,38461538;5,048076923;-4,570805119
173;Aptargroup Inc;2013;10,39655172;5,370689655;39,19624264
173;Aptargroup Inc;2014;15,58064516;14,33064516;5,408022402
173;Aptargroup Inc;2015;19,04411765;23,30882353;12,25578486
173;Aptargroup Inc;2016;23,88157895;20,88157895;0,444268051
173;Aptargroup Inc;2017;21,41666667;19,72222222;20,84211195
174;Aqua America Inc;2008;5,6;4,7;7,254235837
174;Aqua America Inc;2009;2,833333333;5,625;-10,32958262
174;Aqua America Inc;2010;10,0625;11,4375;28,80733582
174;Aqua America Inc;2011;9,7;13,575;2,437313378
174;Aqua America Inc;2012;10,90909091;13,88636364;18,60357798
174;Aqua America Inc;2013;17;19,13636364;18,6345827
174;Aqua America Inc;2014;19,61538462;20,59615385;19,85695282
174;Aqua America Inc;2015;23,15384615;20,51923077;10,24906547
174;Aqua America Inc;2016;19,33333333;17,01666667;6,814288414
174;Aqua America Inc;2017;23,21052632;17,67105263;31,84561102
175;AquaBounty Technologies Inc;2017;20,93674699;22,98042169;79,28495118
177;ArcBest Corp;2017;6,642045455;20,43465909;41,13846639
179;Archer Daniels Midland Co;2008;25,44285714;17,28571429;-46,65443814
179;Archer Daniels Midland Co;2009;23,7962963;20,49074074;12,40721081
179;Archer Daniels Midland Co;2010;28,1122449;20,43622449;1,477426571
179;Archer Daniels Midland Co;2011;28,70720721;18,85135135;-3,088825649
179;Archer Daniels Midland Co;2012;28,24166667;19,77291667;-5,255222509
179;Archer Daniels Midland Co;2013;29,09302326;18,66666667;46,54288626
179;Archer Daniels Midland Co;2014;27,44927536;19,93115942;22,40022854
179;Archer Daniels Midland Co;2015;27,80555556;20,24131944;-29,10828951
179;Archer Daniels Midland Co;2016;28,61560694;17,52023121;25,51111515
179;Archer Daniels Midland Co;2017;25,35026738;16,19652406;-16,93390125
180;Archrock Inc;2008;15,12962963;16,48148148;-110,5152128
180;Archrock Inc;2009;10,04794521;19,73972603;8,262791071
180;Archrock Inc;2010;10,37179487;15,95833333;13,15276389
180;Archrock Inc;2011;9,594117647;17,32941176;-87,74824435
180;Archrock Inc;2012;8,365168539;15,59550562;97,96766749
180;Archrock Inc;2013;7,414772727;16,30681818;46,14247759
180;Archrock Inc;2014;7,054945055;15,21703297;3,528748896
180;Archrock Inc;2015;7,610526316;13,86578947;-71,23860854
180;Archrock Inc;2016;10,06542056;11,57943925;129,346338
180;Archrock Inc;2017;10,97706422;13,48623853;-5,899721034
181;Arconic Inc;2009;31,47938144;25,50773196;55,27271939
181;Arconic Inc;2012;31,99818841;31,11865942;2,056518758
181;Arconic Inc;2014;32,00853242;33,00767918;46,60221008
181;Arconic Inc;2015;31,46969697;34,003367;-43,39578754
182;Arena Pharmaceuticals Inc;2017;19,45481928;17,39006024;105,6665799
183;Ares Capital Corp;2011;11,90625;10,875;7,704428869
183;Ares Capital Corp;2012;11,0045045;9,545045045;23,68865999
183;Ares Capital Corp;2013;10,80973451;8,944690265;10,34205876
183;Ares Capital Corp;2014;11,49173554;10,29545455;-2,208285281
183;Ares Capital Corp;2015;11,83730159;8,246031746;4,439819416
183;Ares Capital Corp;2016;11,8483871;9,546774194;26,23253477
183;Ares Capital Corp;2017;11,36390533;12,21597633;3,252426713
184;Ares Commercial Real Estate Corp;2017;9,864583333;21,09114583;1,935638678
186;Argonaut Gold Inc;2012;10,85992908;11,61347518;44,42234623
186;Argonaut Gold Inc;2013;9,638225256;11,02986348;-45,78153143
186;Argonaut Gold Inc;2014;7,782828283;11,9486532;-93,67154572
186;Argonaut Gold Inc;2015;7,719798658;7,349832215;-37,89049689
186;Argonaut Gold Inc;2016;7,700325733;12,96091205;91,0209537
186;Argonaut Gold Inc;2017;7,722772277;12,19141914;22,79143505
187;Arista Networks Inc;2016;15,26470588;9,801470588;30,83348506
187;Arista Networks Inc;2017;18,425;11,5375;97,14050195
188;Armada Hoffler Properties Inc;2017;5,099009901;15,83292079;14,43383353
189;ARMOUR Residential REIT Inc;2017;12,96046512;8,61744186;24,75360151
190;Armstrong Flooring Inc;2017;13,87;21,9125;-9,623522274
191;Armstrong World Industries Inc;2009;20,05952381;13,9047619;94,71740009
191;Armstrong World Industries Inc;2010;19,96666667;12,54444444;46,19112298
191;Armstrong World Industries Inc;2011;21,25454545;9,922727273;5,317101904
191;Armstrong World Industries Inc;2012;21,11538462;10,41826923;42,95901897
191;Armstrong World Industries Inc;2013;23,90740741;13,43981481;12,18071798
191;Armstrong World Industries Inc;2014;22,98214286;16,79464286;-6,16969544
191;Armstrong World Industries Inc;2015;25,64285714;15,81696429;-9,947742682
191;Armstrong World Industries Inc;2016;24,27631579;16,63157895;3,035418623
191;Armstrong World Industries Inc;2017;24,21;15,5375;46,49903835
192;ARO Liquidation Inc;2010;9,073863636;14,39204545;10,30720816
192;ARO Liquidation Inc;2011;9,642156863;11,74264706;-43,17997394
192;ARO Liquidation Inc;2012;9,541666667;13,4212963;-9,394745951
192;ARO Liquidation Inc;2013;9,004424779;15,92920354;-20,08654269
192;ARO Liquidation Inc;2014;9,076271186;18,97457627;-108,7142773
192;ARO Liquidation Inc;2015;9,438016529;16,78305785;-150,6324475
192;ARO Liquidation Inc;2016;9,281690141;14,38204225;-35,45857633
192;ARO Liquidation Inc;2017;9,281690141;14,38204225;122,2353551
193;Array Biopharma Inc;2017;19,02108434;23,59487952;50,30674248
195;Arrow Electronics Inc;2008;8,735294118;16,12745098;-45,2657984
195;Arrow Electronics Inc;2009;5,733333333;14,8125;50,07774934
195;Arrow Electronics Inc;2010;5,338235294;12,16911765;16,48164258
195;Arrow Electronics Inc;2011;5,380208333;17,22916667;21,40616734
195;Arrow Electronics Inc;2012;4,849462366;14,4327957;5,542864885
195;Arrow Electronics Inc;2013;6,930851064;16,16223404;35,90576295
195;Arrow Electronics Inc;2014;7,773684211;15,97105263;13,70748548
195;Arrow Electronics Inc;2015;8,365979381;13,14690722;-8,812708315
195;Arrow Electronics Inc;2016;17,35344828;20,7887931;31,48962312
195;Arrow Electronics Inc;2017;19,83870968;23,26209677;15,03856362
196;Arrow Financial Corp;2017;7,703125;15,9765625;-16,25762487
197;Arthur J Gallagher & Co;2009;7,299212598;17,62007874;6,155702698
197;Arthur J Gallagher & Co;2010;6,52189781;15,32116788;30,20570354
197;Arthur J Gallagher & Co;2011;6,569536424;17,72516556;20,64747407
197;Arthur J Gallagher & Co;2012;6,29;17,14166667;7,167836565
197;Arthur J Gallagher & Co;2013;10,72039474;25,58717105;36,95359505
197;Arthur J Gallagher & Co;2014;10,97133758;26,86305732;4,21721623
197;Arthur J Gallagher & Co;2015;15,01234568;23,68209877;-12,48876171
197;Arthur J Gallagher & Co;2016;16,32275132;23,40740741;29,76629423
197;Arthur J Gallagher & Co;2017;17,67840376;23,38380282;22,51021299
198;Artisan Partners Asset Management Inc;2016;12,15806452;16,93709677;-8,76005159
198;Artisan Partners Asset Management Inc;2017;11,88461538;17,23372781;45,00878154
199;Asbury Automotive Group Inc;2017;10,39090909;10,15454545;9,255936978
201;Ashford Hospitality Trust Inc;2017;9,922680412;11,23969072;-8,074600089
204;Associated Banc-Corp;2008;6,093220339;15,5579096;-3,355905543
204;Associated Banc-Corp;2009;6,654867257;21,1880531;-51,28832474
204;Associated Banc-Corp;2010;6,696564885;19,72232824;35,24412303
204;Associated Banc-Corp;2011;6,294701987;19,90645695;-21,18255976
204;Associated Banc-Corp;2012;6,058064516;18,00806452;18,82739986
204;Associated Banc-Corp;2013;5,609872611;15,36464968;32,31450709
204;Associated Banc-Corp;2014;11,3894081;16,17990654;9,485817681
204;Associated Banc-Corp;2015;5,768656716;16,38731343;7,213938312
204;Associated Banc-Corp;2016;7,374429224;19,33333333;34,13796446
204;Associated Banc-Corp;2017;8,973958333;20,48611111;4,372336252
205;Associated Capital Group Inc;2017;9,186390533;13,87278107;8,545687539
206;Assurant Inc;2008;11,58095238;14,4952381;-45,90841601
206;Assurant Inc;2009;14,13385827;21,48228346;8,679325877
206;Assurant Inc;2010;17,7810219;24,04744526;33,10363676
206;Assurant Inc;2011;17,4205298;19,55629139;6,901306496
206;Assurant Inc;2012;16,10333333;17,30166667;-9,714859055
206;Assurant Inc;2013;14,16776316;17,71875;66,58430234
206;Assurant Inc;2014;12,22611465;20,02070064;7,627856833
206;Assurant Inc;2015;14,25308642;22,37037037;18,51083538
206;Assurant Inc;2016;14,65079365;17,67328042;19,25924013
206;Assurant Inc;2017;13,92018779;18,74882629;9,99289956
207;Astec Industries Inc;2016;10,36363636;10,18595041;56,65508436
207;Astec Industries Inc;2017;12,8134058;13,44655797;-9,239300301
208;Astronics Corp;2017;6,571428571;11,01984127;22,9500103
210;AT&T Inc;2008;27,07142857;23,05357143;-28,46708624
210;AT&T Inc;2009;26,66;27,1725;1,191630455
210;AT&T Inc;2010;29,06363636;28,18181818;13,03420618
210;AT&T Inc;2011;27,85245902;26,30942623;4,854900903
210;AT&T Inc;2012;26,34274194;25,04637097;18,95583412
210;AT&T Inc;2013;24,58461538;25,29423077;10,62258979
210;AT&T Inc;2014;25,63309353;25,10251799;1,395012494
210;AT&T Inc;2015;25,43103448;27,15;8,295435088
210;AT&T Inc;2016;27,14968153;29,50796178;28,90476733
210;AT&T Inc;2017;27,54402516;26,37264151;-2,55109173
211;Atara Biotherapeutics Inc;2017;15,5873494;13,28162651;48,57974323
212;athenahealth Inc;2016;9,575757576;11,58080808;-35,65890374
212;athenahealth Inc;2017;12,83823529;14,03860294;32,27551095
214;Atlantic Capital Bancshares Inc;2017;10,11979167;15,00434028;-9,172362167
