ID;NAME;Year -1;Industry;ESG-Score;E-Score;S-Score;G-Score;TRJAN;TRFEB;TRMRZ;TRAPR;TRMAI;TRJUN;TRJUN;TRJUL;TRAUG;TRSEP;TROKT;TRNOV;TRYEAR;MRJAN;MRFEB;MRMRZ;MRAPR;MRMAI;MRJUN;MRJUL;MRAUG;MRSEP;MROKT;MRNOV;MRDEZ;SMBJAN;SMBFEB;SMBMRZ;SMBAPR;SMBMAI;SMBJUN;SMBJUL;SMBAUG;SMBSEP;SMBOKT;SMBNOV;SMBDEZ;HMLJAN;HMLFEB;HMLMRZ;HMLAPR;HMLMAI;HMLJUN;HMLJUL;HMLAUG;HMLSEP;HMLOKT;HMLNOV;HMLDEZ;MOMJAN;MOMFEB;MOMMRZ;MOMAPR;MOMMAI;MOMJUN;MOMJUL;MOMAUG;MOMSEP;MOMOKT;MOMNOV;MOMDEZ;YEARMR;YEARSMB;YEARHML;YEARMOM
14;Abbott Laboratories;2011;Pharmaceuticals;76.95554487;16.421875;34.171875;26.36179487;-2.865018177;2.889858234;8.267090621;2.12205112;-0.435062841;4.337271402;3.658820543;-1.161212488;4.831804282;-3.731989128;-0.73304826;0.769230771;17.94979608;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
14;Abbott Laboratories;2012;Pharmaceuticals;75.6205679;15.77777778;32.93650794;26.90628218;8.558263336;2.393939392;4.527966853;4.922664976;-0.677139761;-7.430997876;5.43287637;-9.009009008;-0.420042006;10.58183364;3.383865729;0.366588112;22.63080975;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
14;Abbott Laboratories;2013;Pharmaceuticals;76.33685037;15.92063492;33.55555556;26.8606599;-3.818892882;9.375859225;-3.192559076;1.723365969;3.278265361;2.224443888;3.531462195;0.284900283;-1.538825755;5.363926437;2.345366752;1.145809932;20.72312233;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
14;Abbott Laboratories;2014;Pharmaceuticals;72.43927774;16.09230769;33.58846154;22.75850851;-0.042632176;9.122322047;-2.195482373;-0.893303686;4.696251616;0.987654319;3.778896129;-10.65298876;-12.60321599;12.04066782;0.267857141;-0.022261798;4.48376429;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
14;Abbott Laboratories;2015;Pharmaceuticals;79.24356922;18.49494949;33.46212121;27.28649852;-15.17631976;2.351387055;7.976251937;-6.042472354;1.876606685;0.025445294;14.54393749;-6.100558661;-1.260798507;-6.62340868;-3.717754174;0.893091672;-11.254592;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
14;Abbott Laboratories;2016;Pharmaceuticals;82.40722016;20.26470588;34.01470588;28.12780839;9.449234758;9.951219516;-1.486246672;-1.446992487;4.628780934;8.022222225;1.726195972;3.578690525;6.48573139;2.122704298;3.831276476;1.241795282;48.10461222;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
15;AbbVie Inc;2013;Pharmaceuticals;47.55905039;14.82317073;21.09146341;11.64441624;-6.030707017;6.751939611;0.962482815;3.081218112;4.320276498;3.883673843;-6.555672986;5.617118838;4.486251806;10.70787415;13.10885911;-5.433526011;34.89978877;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
15;AbbVie Inc;2014;Pharmaceuticals;67.87167167;22.31666667;29.10555556;16.44944945;-7.065249041;-2.182700081;-3.239669419;11.94854625;2.9848438;0.90103619;4.960895267;-10.85559206;-14.95779931;10.48429964;-2.350965575;1.874462597;-7.497891745;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
15;AbbVie Inc;2015;Pharmaceuticals;69.12978268;24.03431373;30.37009804;14.72537092;-6.294007012;-0.528233152;4.596227797;8.050391812;3.163934426;-1.275713601;7.919316009;-3.216065226;-1.698877805;-10.73500122;5.555555555;2.993421053;8.530948637;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
15;AbbVie Inc;2016;Pharmaceuticals;77.12957986;27.16972477;32.07568807;17.88416702;-1.389833973;3.066666666;5.368693405;1.737779773;0.121322415;9.830354438;-2.72726568;7.709912744;20.21103896;2.275274851;6.552330694;-0.216673545;52.53960075;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
16;Abercrombie & Fitch Co;2007;Specialty Retailers;33.86277174;9.637681159;16.31884058;7.90625;-0.350131298;-1.150711045;-5.66232426;2.496551726;-2.068174109;-13.66391185;-11.90172304;-4.69353829;-24.78551001;-26.59062104;-27.86660124;19.34816348;-96.88853097;1.4;-1.96;0.68;3.49;3.24;-1.96;-3.73;0.92;3.22;1.8;-4.83;-0.87;0.1;1.32;-0.06;-2.06;0.03;0.77;-2.51;-0.13;-2.29;0.22;-2.63;0.2;-0.11;-0.09;-0.22;-1.15;-0.05;-1.13;-3.34;-2.24;-1.87;-2.59;-1.18;-0.52;0.21;-1.35;2.47;-0.16;-0.26;0.38;2.8;0.11;4.59;4.96;0.93;6.52;0.116666667;-0.586666667;-1.2075;1.766666667
16;Abercrombie & Fitch Co;2008;Specialty Retailers;31.2285121;9.102564103;13.40705128;8.718896714;-22.62678804;10.6888145;8.231014099;12.4221022;11.95162883;-15.6758552;12.60338716;13.53281674;-2.548903377;-0.182481753;22.20372968;-12.72226396;37.87720088;-6.36;-3.09;-0.93;4.6;1.86;-8.44;-0.77;1.53;-9.24;-17.23;-7.86;1.74;-0.89;-0.23;0.94;-1.64;3.22;1.27;2.47;3.61;-1.13;-2.34;-2.99;3.59;3.65;-0.95;-0.15;-0.96;-1.38;-2.43;5.81;1.56;6.33;-2.9;-5.94;-0.24;-7.89;6.14;4.1;-0.2;3.21;12.54;-5.15;-4.05;0.35;7.79;7.11;-5.07;-3.6825;0.49;0.2;1.573333333
16;Abercrombie & Fitch Co;2009;Specialty Retailers;42.89805871;11.25568182;18.60227273;13.04010417;-9.497847919;17.26300041;25.31576057;-2.951620062;-17.64565441;-14.34552052;20.36493972;-5.874162778;12.21461187;9.003051883;17.66574666;14.68656716;66.19887259;-8.12;-10.1;8.95;10.19;5.21;0.43;7.72;3.33;4.08;-2.59;5.56;2.75;-0.01;0.16;-0.08;4.83;-2.33;2.61;2.07;-0.9;2.45;-4.23;-2.49;6.11;-11.1;-7.25;3.52;5.46;-0.21;-2.71;5.27;7.76;0.92;-4.18;-0.17;0.01;-1.83;4.18;-11.38;-34.39;-12.44;5.29;-5.36;-8.84;-4.93;2.65;0.29;2.91;2.284166667;0.6825;-0.223333333;-5.320833333
16;Abercrombie & Fitch Co;2010;Specialty Retailers;29.61568776;7.583333333;12.68382353;9.348530902;-12.52819712;19.00849406;2.318284818;21.87984163;7.270859414;-12.35101506;9.264793782;-12.73977149;-4.587724737;20.8576998;-37.38209238;1.941139637;2.952312345;-3.36;3.4;6.31;2;-7.89;-5.56;6.93;-4.77;9.54;3.88;0.6;6.82;0.38;1.21;1.43;4.98;0.05;-1.98;0.17;-3;3.92;1.14;3.71;0.69;0.31;3.17;2.1;2.81;-2.38;-4.5;-0.26;-1.96;-3.12;-2.59;-0.9;3.82;-5.38;3.6;3.66;3.22;-0.13;-3;1.88;-0.19;1.35;1.64;2.53;-3.19;1.491666667;1.058333333;-0.291666667;0.499166667
16;Abercrombie & Fitch Co;2011;Specialty Retailers;38.37558405;7.875;15.93981481;14.56076923;-5.937755938;-2.696762627;8.342432846;1.128804675;-32.81578253;0.737680733;-0.995899242;7.003449597;-5.48899415;-9.846698113;50.66621315;4.532577903;14.6292663;1.99;3.49;0.45;2.9;-1.27;-1.75;-2.36;-5.99;-7.59;11.35;-0.28;0.74;-2.46;1.52;2.6;-0.35;-0.71;-0.17;-1.3;-3.06;-3.49;3.41;-0.17;-0.71;0.83;1.08;-1.57;-2.53;-2.07;-0.33;-1.23;-2.44;-1.46;-0.17;-0.34;1.75;-0.32;2.03;3.51;0.07;-0.56;1.78;0.08;-0.31;-2.55;-1.42;3.99;1.94;0.14;-0.4075;-0.706666667;0.686666667
16;Abercrombie & Fitch Co;2012;Specialty Retailers;46.62391659;14.78318584;20.1880531;11.65267765;4.231811549;-5.508474576;-0.922153118;7.272727273;1.451099364;-10.02187314;10.20994475;-28.80200622;0.169923534;5.965507491;-8.445363017;-3.996499417;-28.39535552;5.05;4.42;3.11;-0.85;-6.19;3.89;0.79;2.55;2.73;-1.76;0.78;1.18;2.15;-1.75;-0.6;-0.51;0.02;0.77;-2.59;0.42;0.51;-1.14;0.58;1.47;-1.11;0.09;0.87;-0.46;-0.62;0.44;-0.26;1.32;1.54;3.79;-0.96;3.56;-7.97;-0.3;1.5;3.83;6.6;-1.12;3.07;-2.49;-1.02;0.1;0.38;-2.97;1.308333333;-0.055833333;0.683333333;-0.0325
16;Abercrombie & Fitch Co;2013;Specialty Retailers;44.06957111;15.19067797;14.67584746;14.20304569;7.505317534;9.263854426;-2.385210994;-5.20887055;3.400435255;14.37694113;-9.040462427;6.760715892;-13.06220095;-7.870115577;-13.4386174;-0.727902943;-10.42611661;5.57;1.29;1.29;1.55;2.8;-1.2;5.65;-2.71;3.77;4.18;3.12;2.81;0.39;-0.45;-0.45;-2.42;1.67;1.22;1.86;0.3;2.93;-1.49;1.24;-0.5;0.95;0.03;0.03;0.63;2.6;-0.18;0.56;-2.78;-1.19;1.14;0.24;-0.31;-1.88;1.31;1.31;0.25;-1.8;0.59;1.74;0.05;2.97;0.16;0.4;0.07;2.343333333;0.358333333;0.143333333;0.430833333
16;Abercrombie & Fitch Co;2014;Specialty Retailers;42.98328907;11.9338843;17.14049587;13.90890891;-10.89385475;-4.517611027;-10.9135004;2.461257977;-8.051601422;5.080605766;-6.60158066;-0.114033254;10.47966632;2.12E-09;21.57368509;5.592491198;4.095524843;-3.32;4.65;0.43;-0.19;2.06;2.61;-2.04;4.24;-1.97;2.52;2.55;-0.06;0.86;0.32;-1.89;-4.25;-1.85;3.07;-4.24;0.36;-3.83;4.23;-2.09;2.54;-2.09;-0.4;5.08;1.14;-0.27;-0.74;0.01;-0.58;-1.23;-1.68;-2.99;2.06;1.72;2.08;-3.3;-3.85;1.15;0.68;-0.24;0.82;0.53;0;1.05;1.06;0.956666667;-0.564166667;-0.140833333;0.141666667
16;Abercrombie & Fitch Co;2015;Specialty Retailers;57.49935951;18.66549296;15.02288732;23.81097923;-2.814814815;10.70884146;9.2854794;-15.73139975;-25.58922559;-10.88420254;16.28298709;-13.37518107;-12.14246485;-8.055380742;-1.951547777;-16.49269311;-70.75960229;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
16;Abercrombie & Fitch Co;2016;Specialty Retailers;64.64790165;19.49393939;20.10606061;25.04790165;-3.249999998;5.281690141;1.4557364;-2.042483661;11.676397;-5.047911667;-20.90032154;31.54640921;15.7051282;-6.994459833;28.73900293;0.403225808;56.57241299;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
19;Acacia Communications Inc;2016;Communications & Networking;22.81689275;9.0125;7.4375;6.366892751;-5.797570852;-14.80813381;12.83926853;-20.77428275;2.617801047;-10.6442577;5.546177959;11.56042952;-2.099355642;-10.16985138;-8.036138849;-6.33402275;-46.09993669;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
20;Acadia Healthcare Company Inc;2015;Healthcare Providers & Services;30.27861487;11.62345679;15.45679012;3.198367953;-2.289465257;-9.208585942;-0.541418517;13.97907648;-6.836524768;-4.597899087;1.99E+00;-9.398230087;-3.203750733;-27.42684157;3.175895767;-12.91765325;-57.2798374;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
20;Acadia Healthcare Company Inc;2016;Healthcare Providers & Services;33.21296857;12.08163265;16.76020408;4.371131836;15.92145015;16.48866893;-2.504472271;-0.456829603;-5.139972464;19.53522149;7.189145403;-11.31683355;4.256712509;-34.33835846;1.595914463;2.513352183;13.74399878;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
21;ACADIA Pharmaceuticals Inc;2015;Biotechnology & Medical Research;34.56377293;10.00568182;15.14488636;9.413204748;-41.96353436;-16.57805703;61.99304751;24.18300654;9.690402479;-8.845829823;14.10967344;-13.25593952;-2.243392747;-26.72115687;19.58351795;6.854390514;26.80612807;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
21;ACADIA Pharmaceuticals Inc;2016;Biotechnology & Medical Research;37.0580263;12.44277108;19.35391566;5.261339551;19.93758669;19.35483871;-9.78745736;0.674486805;-25.10923391;8.73294347;6.740767301;19.61706416;8.496543779;-7.539155828;-14.01364412;-4.63E-01;26.64192978;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
22;Acadia Realty Trust;2015;Residential & Commercial REITs;54.90304432;9.764705882;21.92513369;23.21320475;2.865761691;-3.079178886;7.056220854;-3.796745649;0.59347181;5.570492101;6.024774773;-1.911842804;-0.555840905;-7.036423841;-0.631199281;0.129666012;5.229155874;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
22;Acadia Realty Trust;2016;Residential & Commercial REITs;55.2188378;9.165116279;22.00348837;24.05023315;-2.570379438;2.136479593;-5.329734705;-2.742474917;-6.636863825;3.759896955;6.978417263;-3.530598523;1.116962623;-1.642208247;-1.16361072;-1.431248804;-11.05536275;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
23;Accelerate Diagnostics Inc;2015;Healthcare Equipment & Supplies;24.85334203;7.515151515;8.550505051;8.78768546;-31.08422522;-18.77110061;19.45137157;-9.255242225;1.274900396;15.58232932;36.55316192;11.34860051;25.97042514;-22.04695525;16.04651163;-16.83366733;28.23610984;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
23;Accelerate Diagnostics Inc;2016;Healthcare Equipment & Supplies;30.93755688;8.779411765;9.538602941;12.61954218;0.963855422;24.08759124;-5.098039215;13.2780083;2.197802197;-2.49554367;-4.021937844;-12.38095238;-0.883002205;-11.58129176;51.92802057;-11.33671743;44.65779322;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
24;Acceleron Pharma Inc;2015;Biotechnology & Medical Research;33.51265343;13.41477273;8.417613636;11.68026706;-37.03855619;-17.45928339;4.143646406;16.53696498;14.22370618;0.265565064;-0.176574455;-11.52712264;19.36015831;-22.5476651;22.59825328;-24.25051944;-35.87142701;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
24;Acceleron Pharma Inc;2016;Biotechnology & Medical Research;34.8313834;16.27409639;7.161144578;11.39614243;-4.858934169;11.42618849;-0.935628741;23.53161242;-22.74379164;17.56286267;5.791378744;20.55987558;1.55102041;4.501607716;-4.800417427;16.30583721;67.89161127;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
25;Access National Corp;2016;Banking Services;36.64490935;9.911458333;18.9765625;7.756888512;-3.890489915;1.630747036;9.284215627;-5.472138805;-1.200141192;-5.014326649;0.263951732;-2.855790569;12.6129666;1.535240754;1.44791804;-5.466893038;2.875259619;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
26;ACCO Brands Corp;2015;Professional & Commercial Services;49.87936782;15.47208122;18.31218274;16.09510386;-14.86676017;20.42833608;22.84541724;7.918552036;4.192872118;4.873096446;8.809293321;-11.03202847;-3.696303698;15.14522822;12.16216216;4.819277109;71.59914239;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
26;ACCO Brands Corp;2016;Professional & Commercial Services;54.78947967;16.17025862;19.35237069;19.26685036;-2.298850575;3.875968993;-1.865671642;10.46511628;-20.35087719;3.555555555;-4.48E-10;-6.00858369;9.174311926;9.663865546;1.544401542;-7.224334601;0.530902139;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
28;Achaogen Inc;2016;Biotechnology & Medical Research;51.5315882;17.64759036;21.66716867;12.21682916;24.03993856;48.98348157;7.590618338;-4.101951416;-16.19601329;7.36166008;-12.51725725;-1.420305106;-11.4872364;-20.2507837;-4.243394715;-10.2006689;7.558087776;-5.77;-0.07;6.96;0.92;1.78;-0.05;3.95;0.5;0.25;-2.02;4.86;1.82;-3.36;0.78;0.87;0.68;-0.26;0.65;2.65;1.15;2.02;-4.37;5.49;0.07;2.1;-0.48;1.12;3.26;-1.81;-1.49;-1.13;3.31;-1.48;4.18;8.27;3.6;1.37;-4.09;-5.14;-6.23;1.94;4.21;-3.05;-3.09;-0.56;0.65;-4.22;-0.36;1.094166667;0.530833333;1.620833333;-1.5475
30;ACI Worldwide Inc;2015;Software & IT Services;55.56192098;11.92018779;20.94366197;22.69807122;-16.35514019;4.245810055;11.414791;-1.575578533;3.351675838;-4.503181595;1.537672987;-3.584048462;2;-6.501547988;0.594594594;-2.471789359;-11.84674165;-3.11;6.13;-1.12;0.59;1.36;-1.53;1.54;-6.04;-3.08;7.75;0.56;-2.17;-0.56;0.48;3.02;-2.97;0.87;2.83;-4.14;0.48;-2.64;-1.97;3.64;-2.82;-3.47;-1.79;-0.46;1.86;-1.37;-0.79;-4.12;2.68;0.52;-0.08;-0.52;-2.58;3.87;-2.84;2.98;-7.37;6.01;3.04;10.28;-2.07;5.32;-3.97;2.28;3.44;0.073333333;-0.315;-0.843333333;1.7475
